sha256,canonical_path,removed_path,canonical_split,removed_split,label,reason
de97ef9254861632da073046d7d391f5c1cf916018371d4eca5c2ca3db3a40a5,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_590.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_682.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
cb44fc553691403eab0741f7181577ef2c45e8b7bbbe923cc6a767a44e45e1e6,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_648.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_649.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
ecdacbe8944e8a1baa6d3dc058b08e591d7e5a7775bc1ef473331f70bc5fcd12,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_678.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_679.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
f123178ac2e191e10477c234809c12aa5c6b5f3aac0c936ce5499cad4b795c8e,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_692.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_915.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
b1c8ced75ec824d8b3d86185ea7f77b210815329d90fde5b300594c1e9408e34,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_693.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_916.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
b3c1068f0d64bdf9498c3a25d12b36c06bfabdd489ddc604a3059ab904c25c9c,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_694.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_914.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
b83f292db8c8710655cafe83d7926d6b65cdff5bda95b38740271fb89e608f5a,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_695.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_917.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
85a248d79685b66fadaca38a27875cea30e84f809ee1fb627e9093a18ecf6c0b,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_696.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_920.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
35de8417eb28d5fe2c204af08d848318d86ae0a76a3b51f020a2d424ac56fd20,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_697.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_921.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
23901715ff9f7b8d9ccb9006c8074f216d2c393f25aa817b69bfcb62e55fc13e,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_701.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_922.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
4952441e27fe14e8aa0909fe1a2ccc8bb4ca6ffe489dcea03c56ae2d526867f0,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_702.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_923.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
692e5e49ef405e73bcfaae54453fafb20b4b739e3de656c8a59ef58b439e861e,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_704.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_924.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
e50845d9871e37ed5590a9db8887f5c04353679fdb5f1eb4271f08dcb9082b0b,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_705.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_925.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
f3020f9d13b58912222ff38eebf0bb55689f06758d09dbcb6e07037727fc60f1,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_706.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_926.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
b5f65f1287d102ff1d2a6ea7cc2766ba9b6ee58d76752cc691e9505b68b43520,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_709.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_928.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
47d6b28d15b66c66bff3fd421237c311fb0e5a956704b041733cb9137a16bbb9,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_711.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_930.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
bfe5292f005b875601e4530724f367710e35a2b9d5a7aae3cdec4573b6325307,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_712.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_929.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
9382b69620862787ee4ca1bafa814c4562a32be4545af0fa4dc94421df948d1f,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_753.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_757.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
9e48d4a82068f9b0e1afb7586fd974b4bfb500cc3438263adb4c1c1b030181a6,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_828.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_832.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
66f8f5a0d8909a9786e2f64f7632db059148308fd37b49764b2996bf8d07e9da,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_847.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\AMD\aligned_amd_binary_cropped_848.jpg,unknown,unknown,AMD,sha256_exact_duplicate_keep_one
52cafa55e6bcb9f345dbe562166ce07d5076ea691cccfa916072df26e9a944b6,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_539.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_543.jpg,unknown,unknown,DME,sha256_exact_duplicate_keep_one
db2bc1593d37c1b4ec6b19a470f1886e4b06d73340dbc5d0dc914117dff7d3cf,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_540.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_544.jpg,unknown,unknown,DME,sha256_exact_duplicate_keep_one
e2fddef443859deb74befbf5db41fe0c120d1f5fa21b86d7d8cf378b9be196f4,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_541.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_545.jpg,unknown,unknown,DME,sha256_exact_duplicate_keep_one
dca7a0fb4ddea717f0e677c08b2d6b14475d0b6e8c3a6f237152491a4feeb7ab,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_670.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_676.jpg,unknown,unknown,DME,sha256_exact_duplicate_keep_one
407f387ceb314eee70d6c28a6e2443b5513fd32a7526d2884bb492dfd0f9fc75,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_710.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_711.jpg,unknown,unknown,DME,sha256_exact_duplicate_keep_one
614a66b18954d01ba94fa7c4c7fcb00b25568bd17c0af6ab95b72bb49bea1200,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_713.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_714.jpg,unknown,unknown,DME,sha256_exact_duplicate_keep_one
5df2f44b8dd32b56fb63b163b6b53ee0c2a600a0eeeee7f4542b26541b841b87,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_718.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_720.jpg,unknown,unknown,DME,sha256_exact_duplicate_keep_one
804c1d229f21dff664446bd33dc27eaf5f9e704b591ceca892aba0609a32816e,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_890.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_896.jpg,unknown,unknown,DME,sha256_exact_duplicate_keep_one
3acadf529f761f98911c4d7d01ccc8d6a294b02d625c3d7f68d8455f156dc98b,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_947.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_949.jpg,unknown,unknown,DME,sha256_exact_duplicate_keep_one
d03d3a9800a150a9720a6de9dd98092d10d5875d2368613e8cba8db52b9e7835,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_974.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\DME\aligned_dme_binary_cropped_980.jpg,unknown,unknown,DME,sha256_exact_duplicate_keep_one
35a648a26a07c771c9bba17dfa077a76c50f95b39eb45508e09642fd7f65236a,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_406.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_460.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
9faa20f2e35979ba944e715c9780ae21fe86673136c4175a567fa352bfa06403,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_407.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_466.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
fedae1aaf8cf53b1b87afdca02357005d8417d283e737f66b8d42bbddcad5fd8,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_408.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_467.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
4fbc6267ff47bc2f46a5d01d1bfd6c7dd4738ab0b659f3397582269458948e71,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_410.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_469.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
659050940c895cfb76333b591293d93092ce1fa9bd088d1ec213664bbc0db6e7,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_411.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_473.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
3d52395aeec4af711e57f70bb6bf5ffb33e074a7589b6636ca1aae25a0028ac0,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_412.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_474.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
6a9c6e5e7d9f1b2cd069c3b74dd5a641d399f2d7a3fec5d3258d789635528b6a,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_414.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_483.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
4868382d7191e11e62b1e101e7a674c471e323f440e412cbbdb07357c1fbd94a,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_416.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_417.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
4868382d7191e11e62b1e101e7a674c471e323f440e412cbbdb07357c1fbd94a,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_416.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_488.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
7e16b1bd5ddbb4a2110eb629d4002bc6fdf7679a328d64fda818f5742350a953,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_421.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_498.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
b0e8a6245f08252ecbce0d5fa0de2db1bdb293cb6de973c75f8c6eaa2734a085,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_430.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_499.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
44c5ede39f2c5a1b51c3ef7246070e1a06c7ecd8dfa0381dbfbc443cf95071fe,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_432.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_501.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
dec51a4892c91c0ce6746ac8da8f85f71f20103af49a0f8d03e620a4187f7c00,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_433.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_512.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
dec51a4892c91c0ce6746ac8da8f85f71f20103af49a0f8d03e620a4187f7c00,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_433.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_514.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
8622292c6f83bfaf24ba2944c49bdcd3d23d2062f8cf3ca1e2688fa187ee68ba,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_484.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_486.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
9a6a1d43f1d1c9670d9bb3a1c78d910f8db0fcff7c2e9a058c1a59d23d1869c8,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_543.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_672.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
145a3b36cf4c03f8af85fb8c794f09d044ef7db685815f6986990b6d85053f59,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_544.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_699.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
ebda5025f14d9948ffe65dc9bc3d6cc3ee1e90254d4bf7092d3b11544c09c4ea,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_545.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_673.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
ebda5025f14d9948ffe65dc9bc3d6cc3ee1e90254d4bf7092d3b11544c09c4ea,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_545.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_698.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
80e57840b1bf4c7bb1dbc662cf6ba25dcaf0c360c09cf26a3bc6f7f606fe7bc3,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_546.jpg,D:\AIUB\DSP\Code\Datasets\THOCT1800\THOCT1800\NOR\aligned_nor_binary_cropped_701.jpg,unknown,unknown,NOR,sha256_exact_duplicate_keep_one
